amount,wallet_age_days,daily_txn_count,kyc_status,unusual_time,email_valid,device_new,geo_mismatch,network_flag,label
3400,73,2,0,0,0,0,1,1,1
35526,493,3,1,0,0,1,1,1,0
2770,412,7,1,0,0,1,1,1,0
5906,1011,4,0,1,1,1,0,1,0
6661,452,11,0,0,0,1,1,1,1
828,872,5,0,0,1,0,1,1,1
41285,274,7,1,0,1,0,0,1,0
65373,1064,12,1,1,0,1,1,1,1
33076,818,1,0,0,0,1,1,1,1
1415,745,6,0,1,1,0,1,1,1
29473,1486,11,1,0,1,1,1,1,0
11441,1498,4,0,0,1,1,0,1,0
1621,1244,3,0,0,0,0,0,1,0
9898,600,2,0,0,0,1,1,1,1
1923,47,6,0,1,1,1,0,1,1
328,1487,8,0,1,1,1,0,1,0
6040,1405,8,1,1,0,0,1,1,0
8037,623,1,1,1,0,0,1,1,0
78683,604,9,0,0,0,0,1,1,1
39723,84,3,1,1,1,1,1,1,0
697,1009,10,1,1,0,0,0,1,0
786,1133,2,0,0,1,0,0,1,1
48007,1159,3,1,1,1,1,0,1,0
6191,217,8,0,0,1,0,0,1,1
9697,1037,4,0,1,1,1,1,1,1
8818,52,5,0,1,1,1,1,1,1
9764,120,1,0,0,1,1,1,1,1
4044,803,5,1,1,1,1,1,1,0
5993,98,9,0,1,1,1,1,1,1
3831,395,6,0,1,1,0,0,1,0
1151,69,1,0,1,0,0,0,1,1
6665,542,10,0,0,0,1,0,1,1
94737,556,3,1,1,1,0,0,1,1
73546,879,9,1,1,0,0,1,1,1
51463,588,8,1,0,0,1,1,1,1
5478,1235,9,0,0,1,0,1,1,1
58593,164,12,1,1,1,0,0,1,0
228,370,7,1,0,0,1,1,1,0
1043,163,11,1,0,1,1,1,1,1
10135,1337,11,0,0,0,0,1,1,1
22475,1297,10,1,0,1,1,0,1,0
81338,1289,10,0,1,0,0,0,1,1
3736,1430,12,0,0,1,0,1,1,1
233,634,5,1,1,0,0,0,1,0
601,1161,12,1,0,0,0,0,1,0
50794,766,8,1,1,0,1,1,1,1
191,68,7,0,1,1,0,1,1,1
306,230,8,1,1,1,0,0,1,0
45916,533,7,0,1,1,1,1,1,1
3686,1030,5,1,1,1,0,1,1,1
44795,142,5,0,1,0,0,1,1,1
74024,251,6,1,0,0,1,1,1,1
13062,956,7,1,0,1,0,0,1,0
1389,1413,11,0,0,0,1,1,1,1
8860,853,3,1,0,0,1,1,1,0
31596,149,12,0,1,1,1,1,1,1
6976,1346,8,0,0,1,0,1,1,1
4261,39,5,0,1,0,0,0,1,1
72336,655,5,1,0,0,1,1,1,1
69800,386,7,1,0,0,1,1,1,1
90680,1124,6,1,0,0,1,0,1,1
21724,528,2,0,0,0,1,0,1,1
424,433,10,0,1,0,1,1,1,1
992,1187,12,0,0,0,1,1,1,1
33841,1449,7,0,1,0,0,0,1,1
7122,1284,7,0,1,1,0,0,1,1
543,965,2,0,0,0,1,0,1,1
1000,397,6,0,0,1,0,1,1,0
6136,491,5,0,1,1,1,0,1,0
45529,1091,12,0,0,1,0,1,1,1
2191,733,5,1,1,1,0,0,1,0
6934,1496,3,1,0,1,1,1,1,1
23592,1256,9,0,0,0,0,0,1,1
71124,1049,9,1,0,0,1,1,1,1
57679,90,5,1,0,0,1,0,1,0
7641,298,6,0,0,1,0,1,1,0
6500,964,7,0,0,0,0,1,1,1
7340,191,7,0,0,1,0,1,1,0
3608,204,9,1,0,0,1,0,1,0
92275,949,11,1,0,0,0,0,1,1
6375,192,10,0,1,1,1,0,1,1
91862,616,10,1,0,0,1,1,1,1
1852,799,1,0,0,0,1,0,1,1
9070,333,6,1,0,0,1,0,1,0
2119,967,1,1,0,0,0,1,1,0
30659,1188,8,1,1,0,0,0,1,0
54205,726,6,0,0,1,1,0,1,1
86106,1165,3,1,1,1,0,0,1,0
72596,937,11,1,1,1,0,0,1,0
68000,918,3,1,1,1,0,1,1,1
4260,817,3,1,1,1,1,0,1,0
480,1260,12,1,0,0,1,1,1,1
8616,594,8,1,0,1,0,0,1,0
37643,1191,5,0,1,1,1,1,1,1
5774,1133,4,1,1,0,1,1,1,1
86654,890,10,0,1,0,1,1,1,1
6349,627,8,1,0,1,1,1,1,0
2015,516,3,0,0,0,0,1,1,1
219,1208,9,0,1,0,0,1,1,1
90295,440,12,0,1,0,1,1,1,1
13812,293,11,0,0,0,1,0,1,1
1409,1057,10,1,1,0,1,1,1,1
3024,627,3,0,0,1,1,0,1,0
1256,911,5,0,1,0,1,1,1,1
3245,31,6,0,1,0,0,0,1,1
89489,735,11,0,1,0,0,0,1,1
58689,623,4,0,1,1,0,1,1,1
749,403,3,1,0,0,0,0,1,0
620,480,1,0,0,1,1,0,1,0
82719,996,2,1,1,1,1,0,1,0
2090,1285,1,0,0,1,0,0,1,0
1818,229,5,0,1,0,0,0,1,1
1895,1276,3,1,0,0,1,0,1,0
503,714,10,0,1,1,0,0,1,1
1331,460,12,1,1,0,0,0,1,0
281,320,5,0,1,1,0,0,1,0
8177,1350,4,0,0,1,0,0,1,1
501,746,3,1,0,0,0,1,1,0
904,1157,3,1,1,1,1,1,1,1
831,199,10,0,0,0,1,1,1,1
46858,1239,9,0,1,0,0,1,1,1
4657,426,3,0,0,0,0,1,1,1
1214,1249,1,0,0,0,0,1,1,1
114,280,2,1,0,0,1,1,1,0
254,899,10,1,1,1,1,0,1,0
159,1004,3,1,0,1,1,0,1,0
63081,297,11,1,0,0,1,1,1,1
1016,80,11,1,0,1,1,0,1,0
51053,1310,7,1,1,1,0,1,1,0
1986,584,10,1,1,0,0,0,1,1
3076,490,3,1,1,0,0,0,1,0
141,1325,3,1,1,1,1,0,1,0
59260,322,3,1,1,0,1,1,1,1
9107,1042,5,1,1,0,1,0,1,0
2590,1369,7,1,0,0,1,0,1,0
932,48,11,0,0,1,1,1,1,1
8087,1494,3,0,1,0,0,1,1,1
5040,225,6,1,0,1,0,0,1,0
615,1428,9,0,1,1,1,0,1,1
1938,847,3,0,0,1,1,1,1,1
190,221,12,1,1,0,0,1,1,1
4953,964,1,0,1,0,1,1,1,1
1172,1211,6,0,0,0,0,1,1,1
4126,134,11,0,0,1,1,1,1,1
1436,636,11,1,0,1,1,1,1,0
9021,1066,9,1,0,1,0,1,1,1
1106,1282,9,0,1,1,1,0,1,1
16498,1153,9,1,0,1,1,1,1,0
1796,436,7,1,1,1,0,1,1,0
38608,1095,7,1,1,1,1,1,1,1
53995,768,12,0,1,1,1,0,1,1
1227,1082,11,0,0,0,0,1,1,1
2536,1462,1,1,0,0,0,1,1,0
72993,112,3,1,1,1,1,1,1,1
168,223,4,1,0,0,1,0,1,0
5845,1125,6,0,0,1,0,0,1,0
48669,973,12,1,0,0,1,1,1,1
17720,1395,9,0,0,0,1,1,1,1
6618,467,7,1,1,1,0,1,1,1
9130,1435,2,1,0,1,0,1,1,0
46581,242,5,1,0,0,0,1,1,1
5888,1047,8,1,0,1,1,1,1,0
1205,1439,6,1,0,1,1,1,1,1
208,559,10,1,0,1,0,1,1,0
9858,554,7,1,1,0,0,0,1,0
45349,739,2,0,0,0,0,0,1,1
5966,97,1,1,0,1,0,0,1,0
1063,751,1,1,1,0,1,1,1,1
8634,568,11,1,1,0,1,0,1,1
80534,598,1,1,0,1,0,0,1,0
9150,511,4,1,1,0,0,0,1,0
696,1394,8,1,0,0,1,0,1,0
52222,1238,3,1,0,0,1,1,1,1
3004,379,2,0,0,1,0,1,1,1
67121,857,6,0,0,1,0,0,1,0
88069,169,10,0,0,0,1,0,1,1
1407,1305,11,1,0,0,0,0,1,0
96362,10,9,1,1,0,0,0,1,1
61800,1010,10,0,1,1,1,1,1,1
75134,1249,3,0,1,1,1,0,1,1
10036,35,8,0,0,0,1,0,1,1
47057,153,4,0,1,0,0,0,1,1
9522,262,3,1,1,1,0,1,1,0
1842,63,7,1,1,0,0,0,1,0
1446,587,8,1,1,1,1,1,1,0
6028,258,12,1,0,1,0,0,1,0
1813,396,8,0,0,0,1,0,1,1
1258,1148,2,1,0,0,0,0,1,0
7879,81,4,0,1,1,1,0,1,1
65553,493,5,1,0,0,0,1,1,1
64271,1454,9,1,0,0,0,1,1,1
27320,1434,11,1,1,0,1,1,1,1
7616,562,10,1,1,0,1,1,1,1
9724,1224,8,0,0,1,0,0,1,0
198,955,11,0,1,0,0,0,1,1
8991,1468,6,0,0,1,1,0,1,0
1106,1029,10,0,0,0,0,1,1,1
1421,685,8,0,0,1,1,0,1,1
43155,1436,10,1,1,1,0,0,1,0
16527,191,6,0,0,0,1,0,1,1
87727,622,1,0,1,0,1,1,1,1
34859,44,6,1,0,0,1,1,1,1
538,381,4,1,0,1,1,1,1,0
1369,1296,2,0,0,0,1,0,1,1
579,1434,12,0,1,1,0,0,1,1
5266,849,10,1,1,1,0,1,1,0
83352,709,9,1,0,1,0,1,1,1
298,894,3,1,0,1,1,1,1,1
5116,1080,4,0,1,0,0,1,1,1
22556,287,7,0,1,1,1,1,1,1
5519,1462,1,0,0,0,0,1,1,1
21647,1050,6,0,1,1,0,1,1,1
5102,1004,9,1,0,1,1,0,1,0
19351,1492,4,0,0,0,0,0,1,0
43274,83,6,0,1,1,1,0,1,1
3551,168,1,1,1,0,0,1,1,0
6333,651,4,1,1,1,0,1,1,1
7632,861,3,0,1,1,0,1,1,1
10226,188,3,0,1,1,0,1,1,1
55785,795,12,1,0,1,0,0,1,0
9756,753,8,0,0,1,1,0,1,0
16355,790,12,0,1,0,1,1,1,1
4899,1165,1,1,0,0,1,0,1,0
1052,231,9,1,0,0,0,1,1,1
382,295,10,0,1,1,0,1,1,1
2817,890,2,0,1,0,1,1,1,1
7986,301,7,0,0,0,1,0,1,1
5364,496,12,1,0,0,0,1,1,1
73902,104,6,1,0,0,0,0,1,0
572,42,11,1,1,0,1,0,1,1
16399,1340,1,0,0,0,0,0,1,0
7213,64,12,0,1,0,1,1,1,1
3062,1461,1,0,1,1,1,0,1,0
142,599,4,0,1,1,1,1,1,1
70895,1368,5,1,1,1,0,0,1,0
763,478,4,1,0,0,1,0,1,0
1598,562,7,0,0,0,0,0,1,0
5751,899,8,1,1,1,0,0,1,0
1403,236,12,1,0,0,1,0,1,0
31673,544,12,0,0,1,0,1,1,1
504,222,7,0,1,1,1,0,1,0
1799,305,7,0,1,1,0,0,1,0
7142,769,8,0,0,1,0,0,1,0
804,1398,4,0,1,0,0,0,1,1
383,959,7,0,1,0,1,0,1,1
54066,1165,10,0,0,1,1,0,1,1
7829,1287,12,0,1,0,0,1,1,1
6698,70,2,0,0,0,0,1,1,1
38354,1449,4,1,0,1,1,1,1,0
1451,706,11,0,0,0,1,1,1,1
343,1437,3,0,0,1,0,1,1,0
6227,273,2,0,1,1,0,0,1,0
9581,1131,11,0,0,1,0,0,1,0
2900,463,7,1,1,0,1,1,1,1
3057,522,7,1,0,1,0,0,1,0
7564,472,8,0,1,0,1,0,1,1
6995,237,12,0,1,1,1,0,1,1
2054,83,11,0,1,1,0,0,1,1
87877,450,5,0,1,0,1,1,1,1
5746,1090,2,1,1,1,0,0,1,0
557,400,11,0,1,1,0,1,1,1
378,1394,3,1,1,1,0,0,1,0
351,1482,2,0,0,0,0,1,1,1
5144,346,3,1,0,0,0,0,1,0
1151,810,10,1,1,1,1,1,1,1
70697,1162,2,1,1,1,1,1,1,1
1748,1206,11,0,1,0,0,0,1,1
97793,1262,2,1,0,1,0,1,1,0
37677,681,7,0,1,1,1,0,1,1
194,225,9,1,0,0,1,1,1,1
43351,1473,12,0,0,0,1,1,1,1
1894,528,2,0,1,1,1,0,1,0
39555,1188,4,1,1,1,0,1,1,0
5981,227,9,1,0,0,0,0,1,0
8802,414,6,1,1,1,0,1,1,0
43831,539,9,0,1,1,1,1,1,1
9196,1302,5,0,0,1,1,1,1,1
80764,764,9,0,1,1,0,0,1,1
55279,129,12,0,1,1,1,0,1,1
1895,22,3,0,1,0,0,1,1,1
2601,1295,8,1,1,0,1,1,1,1
169,379,6,0,1,1,0,1,1,1
8072,1286,7,1,0,0,0,1,1,0
805,261,1,0,0,0,1,0,1,1
476,941,7,0,0,1,0,1,1,0
62278,705,12,1,0,0,0,0,1,1
949,804,4,0,0,0,0,0,1,1
4234,18,2,1,0,1,1,1,1,0
644,616,3,0,1,0,1,1,1,1
36276,208,6,0,0,1,0,0,1,0
6560,414,1,0,1,0,0,1,1,1
1084,1294,11,1,1,0,0,0,1,1
2771,400,8,0,1,0,0,0,1,1
1126,1063,10,0,1,0,1,1,1,1
4038,238,6,1,0,0,0,1,1,0
437,1337,11,0,0,1,1,0,1,1
14949,263,6,0,0,1,1,0,1,1
8432,671,9,1,0,1,1,1,1,0
9827,961,10,1,1,0,0,1,1,1
22971,294,10,1,1,1,1,1,1,1
1907,1353,2,0,1,1,0,0,1,0
81067,614,6,1,0,1,1,0,1,1
1090,48,5,0,0,1,0,0,1,1
43189,19,6,0,1,1,1,1,1,1
7434,1209,11,1,0,1,1,0,1,0
17857,739,9,0,1,0,0,0,1,1
15212,637,4,0,0,0,1,0,1,1
43825,623,10,1,0,0,1,1,1,1
3630,890,8,0,1,0,1,0,1,1
9673,67,2,1,0,0,0,1,1,1
495,306,12,1,1,1,0,0,1,0
8156,1467,5,1,1,0,0,0,1,0
1905,785,2,0,1,1,0,0,1,1
836,85,3,0,1,0,0,1,1,1
1769,584,8,0,0,0,1,1,1,1
83144,38,6,0,1,1,1,1,1,1
4713,348,5,0,1,1,1,0,1,0
68969,823,4,0,0,1,1,0,1,1
6537,408,10,1,1,0,0,0,1,1
97596,1191,8,0,1,1,1,0,1,1
9752,1381,2,1,1,1,0,1,1,0
1734,899,2,0,1,0,0,1,1,1
861,812,4,0,0,1,0,0,1,0
27395,626,10,1,1,0,0,1,1,1
700,769,1,1,0,1,1,0,1,0
6558,425,7,1,1,0,0,0,1,0
77917,501,12,1,0,0,0,1,1,1
33602,1418,2,0,1,1,1,1,1,1
2931,1045,9,0,1,1,1,1,1,1
29236,818,1,0,0,0,0,0,1,0
94434,257,4,1,1,1,0,0,1,0
81201,1173,8,0,1,1,1,1,1,1
99591,434,5,1,1,0,1,0,1,1
6401,18,3,0,1,1,1,0,1,1
1233,1320,10,0,1,1,1,0,1,1
2882,1118,12,1,0,1,0,0,1,0
3588,172,10,1,0,1,1,0,1,1
29387,1107,1,0,0,0,0,1,1,1
20783,1129,9,0,1,0,0,0,1,1
1811,217,7,1,0,1,1,0,1,0
23681,683,6,0,0,0,1,0,1,1
69243,45,6,0,0,1,0,1,1,1
99042,729,4,1,0,1,0,0,1,0
806,1157,7,0,0,1,0,1,1,1
62956,1180,2,0,0,1,1,0,1,1
1698,1082,1,1,1,1,1,1,1,1
59283,1326,11,1,0,1,1,0,1,0
1390,1487,3,0,0,0,0,1,1,1
8975,337,6,0,1,1,1,0,1,0
91900,31,9,0,0,0,0,0,1,1
5855,1261,12,1,0,0,0,0,1,1
990,947,6,1,1,1,1,1,1,1
4505,1262,9,0,1,1,0,0,1,1
976,505,4,0,1,1,0,0,1,1
39856,462,11,0,0,0,0,0,1,1
9926,802,2,0,1,0,1,0,1,1
314,1171,12,0,1,0,0,1,1,1
7522,975,2,0,0,0,0,1,1,1
9241,122,11,1,0,0,0,1,1,1
6071,206,2,0,1,1,0,0,1,1
44661,1307,10,0,1,1,1,0,1,1
1120,1499,2,1,0,0,1,1,1,1
193,1371,9,1,0,0,0,1,1,1
1293,825,1,0,0,0,1,1,1,1
87629,845,5,0,0,0,1,0,1,1
76667,1324,6,0,1,0,1,1,1,1
6281,1180,6,0,0,0,1,0,1,1
17550,677,8,0,1,1,1,1,1,1
9663,1274,5,1,0,1,1,0,1,0
1415,994,9,0,0,1,1,0,1,1
21305,97,9,0,0,0,0,0,1,1
76871,858,4,0,0,0,0,0,1,1
899,64,6,0,1,1,0,0,1,0
1711,434,6,0,0,1,1,0,1,0
68544,1202,12,0,1,1,0,1,1,1
66351,622,11,0,0,0,1,0,1,1
66114,1349,11,1,1,1,1,1,1,1
5387,986,11,0,0,1,0,1,1,1
718,350,3,1,0,0,1,1,1,1
553,1382,10,1,1,0,0,0,1,0
1173,113,8,0,1,1,0,0,1,0
1682,323,1,0,0,1,1,1,1,1
36140,317,3,0,0,1,1,1,1,1
8375,493,3,1,1,1,1,0,1,0
23840,1179,8,1,1,1,0,0,1,0
61829,472,11,1,0,1,0,0,1,0
96207,1485,5,0,1,0,1,0,1,1
82457,1021,9,0,1,1,1,1,1,1
9869,932,2,1,0,1,0,1,1,0
4306,895,8,1,0,0,1,0,1,0
1553,1084,10,1,0,0,0,1,1,1
30551,306,9,1,0,0,1,0,1,0
5673,834,1,0,0,0,0,1,1,1
69161,624,2,0,1,0,0,1,1,1
6654,534,2,1,0,0,0,1,1,0
1065,1312,12,1,0,1,1,0,1,0
88930,1479,2,0,1,1,1,0,1,1
3390,1120,11,0,1,1,1,0,1,1
85734,440,5,0,0,1,1,0,1,1
78948,675,11,0,0,0,0,1,1,1
56852,22,1,0,0,0,1,0,1,1
1418,503,12,0,0,1,1,0,1,1
6728,216,10,0,1,0,1,0,1,1
4414,188,8,0,0,0,1,0,1,1
782,136,5,0,0,0,0,1,1,1
5793,468,1,0,1,1,0,0,1,1
1033,742,3,1,1,0,0,0,1,0
1526,877,4,0,1,1,1,0,1,1
4851,1269,5,1,1,1,1,1,1,1
977,279,2,1,0,1,1,0,1,0
8279,666,9,0,0,0,0,0,1,1
7229,1364,1,1,1,1,1,0,1,0
1239,1134,6,1,1,0,0,1,1,0
1270,913,11,1,1,1,0,0,1,0
5191,760,3,1,1,1,0,0,1,0
29855,990,9,0,0,0,1,1,1,1
287,1169,9,1,1,0,1,0,1,1
5823,440,1,0,1,0,1,0,1,1
4375,1426,6,1,1,1,0,1,1,0
1763,214,6,0,0,1,1,0,1,0
5696,439,2,0,0,1,1,0,1,0
43211,1425,6,0,1,0,0,1,1,1
4454,1330,11,0,1,1,1,1,1,1
1663,1227,7,0,0,0,1,0,1,1
113,835,4,0,1,0,0,0,1,1
79772,96,8,0,0,0,1,1,1,1
591,407,10,1,0,1,0,1,1,1
4780,1358,4,1,0,1,1,0,1,0
4082,1177,3,1,1,0,0,1,1,0
31774,57,11,1,1,0,0,0,1,1
276,925,11,1,1,0,1,1,1,1
477,1109,12,1,1,0,1,1,1,1
9066,1172,8,1,0,1,0,1,1,0
15793,1005,7,0,1,0,0,0,1,1
413,844,4,0,1,1,1,1,1,1
4364,1020,10,1,1,1,1,0,1,1
6722,1108,9,1,1,0,1,1,1,1
7458,357,12,1,0,0,1,0,1,0
7439,508,10,1,1,0,1,1,1,1
248,345,8,1,1,0,0,0,1,0
16024,697,3,1,0,0,0,0,1,0
1085,1280,9,1,0,1,1,1,1,1
25772,925,11,0,0,1,1,0,1,1
9691,954,6,0,0,1,1,1,1,1
83165,139,10,0,1,0,0,1,1,1
4081,273,7,1,0,1,1,1,1,1
4055,901,3,0,0,0,0,0,1,0
84048,601,6,1,0,0,1,1,1,1
8448,803,5,1,1,1,0,0,1,0
30094,695,6,1,1,1,1,1,1,0
9089,429,9,0,1,1,1,1,1,1
901,1403,1,0,0,1,0,0,1,0
79614,671,10,0,1,1,1,1,1,1
774,682,5,0,0,1,1,1,1,1
1811,400,11,1,0,1,1,1,1,0
81954,1274,9,1,0,0,0,1,1,1
7689,1422,11,1,0,1,1,1,1,1
9256,1031,5,0,0,0,1,1,1,1
1048,1178,10,1,1,1,0,0,1,0
43898,84,9,1,1,0,1,0,1,1
7201,401,5,0,0,0,1,1,1,1
59978,1204,7,0,1,1,1,0,1,1
73707,1057,11,1,1,0,1,1,1,1
7232,1109,1,1,1,0,0,0,1,0
158,731,10,1,0,1,1,0,1,0
68986,415,4,1,0,0,1,1,1,1
7307,1062,6,1,0,0,1,0,1,0
651,337,4,1,0,1,0,0,1,0
8567,843,12,1,1,0,0,1,1,1
33000,376,11,0,0,1,0,0,1,0
3459,1145,4,0,0,1,1,1,1,1
1466,1314,6,0,0,0,0,1,1,1
7679,1034,11,0,0,0,0,0,1,1
6268,1348,2,1,0,1,1,1,1,0
1883,1268,3,0,1,1,1,1,1,1
4917,561,4,0,1,0,1,0,1,1
90904,139,7,0,0,0,0,1,1,1
92958,116,12,1,1,1,0,0,1,0
26695,173,7,1,1,0,1,1,1,1
9355,1064,7,0,0,1,1,1,1,1
95722,1248,8,1,0,0,0,0,1,0
1726,158,2,1,0,0,0,1,1,0
66540,547,8,0,1,1,0,1,1,1
4260,975,2,0,0,0,1,1,1,1
2537,1381,6,0,0,0,1,0,1,1
33137,1257,8,1,1,0,1,1,1,1
1615,884,4,1,1,1,1,0,1,0
7767,1414,9,1,0,1,0,0,1,0
2897,960,6,0,1,0,0,0,1,1
1563,97,3,1,1,1,1,1,1,0
1715,1110,5,1,1,1,0,0,1,0
6691,5,2,1,0,0,1,1,1,1
1160,254,5,0,0,1,1,0,1,0
927,997,11,0,0,0,0,0,1,1
9869,493,9,0,0,1,1,1,1,1
3928,1096,3,1,1,1,1,0,1,0
42526,1343,1,0,1,0,1,1,1,1
58796,1001,8,1,0,0,0,0,1,0
9896,123,11,1,0,0,0,1,1,1
9675,1452,12,0,0,1,0,0,1,0
8309,41,5,0,1,0,0,1,1,1
94070,81,9,1,0,1,0,1,1,1
1268,956,2,0,1,0,1,1,1,1
53911,594,7,0,1,1,1,1,1,1
347,1384,8,1,1,0,1,1,1,1
1462,1141,9,1,1,1,1,1,1,1
96926,1368,11,0,0,0,0,1,1,1
1215,1074,7,0,0,1,0,0,1,0
1199,742,5,0,0,1,0,1,1,0
1764,1394,12,1,0,0,0,0,1,0
6414,1223,11,1,1,1,1,0,1,0
5775,226,8,0,0,0,1,1,1,1
89206,2,6,1,1,0,0,0,1,1
2471,892,2,0,0,0,0,0,1,0
2467,435,7,0,0,1,1,1,1,1
7485,536,6,1,1,0,0,0,1,1
3586,208,11,0,0,1,0,0,1,0
1736,152,3,0,0,0,0,1,1,1
77985,336,8,0,1,1,0,0,1,1
1331,896,8,0,0,0,1,0,1,1
1125,225,10,0,1,1,0,0,1,1
8248,1068,5,0,1,1,1,0,1,0
7560,872,8,1,0,0,0,0,1,0
48247,226,6,1,1,0,0,1,1,1
31182,1110,6,1,1,0,0,1,1,0
57148,521,4,1,1,1,0,0,1,0
65967,1359,11,0,1,0,0,0,1,1
46241,704,9,0,0,0,0,0,1,1
611,571,11,0,1,0,1,0,1,1
127,426,12,1,1,0,0,1,1,1
648,1130,5,1,1,1,0,0,1,0
8233,828,6,1,0,0,0,1,1,0
27864,149,2,0,0,1,1,1,1,1
60565,59,11,1,0,1,1,0,1,1
4329,1260,4,0,0,0,0,0,1,1
26477,831,9,1,0,1,1,1,1,0
24641,900,6,0,1,0,0,0,1,1
9251,867,6,1,1,1,1,0,1,0
293,137,9,0,1,0,1,0,1,1
1068,695,8,1,1,1,1,1,1,0
17643,337,7,0,0,0,0,0,1,0
2247,64,4,0,1,0,0,1,1,1
1666,1487,9,1,0,1,1,0,1,0
1410,376,5,0,1,1,1,0,1,0
1157,1466,3,1,0,0,1,1,1,1
423,944,12,1,0,1,0,1,1,0
1316,1442,7,0,0,0,1,1,1,1
8138,666,5,0,1,1,0,1,1,1
3318,283,12,0,1,0,1,1,1,1
410,1210,11,1,1,1,1,0,1,0
1705,1258,9,0,1,1,0,0,1,1
1372,419,3,0,1,1,1,0,1,1
85152,373,3,0,0,1,0,1,1,1
670,281,3,0,0,0,1,0,1,1
9980,109,2,1,1,0,1,1,1,1
8799,1357,8,1,0,0,1,0,1,1
55047,1059,1,1,1,0,0,1,1,1
9181,789,12,0,1,0,1,1,1,1
841,483,2,0,0,1,1,1,1,1
2158,848,6,0,0,0,0,1,1,1
1964,17,5,1,0,1,1,0,1,0
1151,1464,4,1,0,0,0,1,1,0
92586,1449,1,1,0,1,0,1,1,0
383,1070,3,0,1,1,1,0,1,0
48585,350,2,1,1,0,0,0,1,1
1007,1281,2,0,1,0,1,1,1,1
4827,107,6,1,1,1,1,1,1,1
2330,1028,2,1,1,0,0,0,1,1
10046,342,6,1,1,1,0,0,1,0
17452,42,1,0,1,1,0,0,1,1
52318,688,9,1,0,1,1,0,1,0
3180,180,7,0,0,1,0,1,1,0
1061,529,6,0,1,1,1,1,1,1
79544,1007,3,0,1,1,0,1,1,1
1721,985,6,1,0,0,0,0,1,0
2267,249,5,1,0,0,0,1,1,0
62148,1246,11,1,1,0,0,0,1,1
49352,1490,10,0,0,1,0,0,1,1
98475,1236,10,0,1,1,1,0,1,1
805,1385,4,0,0,0,1,0,1,1
645,1268,6,1,0,1,0,1,1,0
1853,814,7,1,0,0,1,1,1,1
8592,317,9,0,1,0,0,0,1,1
85005,583,4,1,1,1,1,0,1,0
65144,136,8,0,0,0,0,0,1,1
128,1155,2,0,1,1,1,1,1,1
44051,1363,2,0,0,0,1,1,1,1
90813,783,11,0,0,0,1,0,1,1
3938,1322,6,1,0,1,1,0,1,0
3001,201,2,0,1,0,1,1,1,1
16278,144,11,1,0,0,0,1,1,1
57344,620,1,1,0,0,1,0,1,1
27660,139,11,0,1,1,0,1,1,1
2169,1125,5,1,0,1,1,1,1,0
18155,174,8,0,1,1,1,1,1,1
6085,1338,4,1,0,1,1,0,1,0
6040,576,3,0,1,1,1,1,1,1
37507,1283,9,1,0,1,1,0,1,0
16559,547,6,0,1,0,1,1,1,1
29406,1108,7,0,1,0,0,0,1,1
3888,1075,5,0,0,1,0,0,1,1
4070,755,6,0,1,0,1,0,1,1
14028,1106,6,1,0,1,1,1,1,0
38947,951,5,1,0,0,0,0,1,0
69762,1344,12,1,1,0,0,1,1,1
3030,781,12,0,0,0,1,1,1,1
99552,406,4,0,0,1,0,1,1,1
5571,34,5,1,1,1,1,1,1,1
1432,526,6,0,1,1,1,0,1,0
371,1251,5,1,1,1,0,0,1,0
5743,244,12,1,1,0,1,1,1,1
1496,1471,7,1,1,0,0,1,1,0
5532,111,7,0,1,1,1,0,1,1
2627,23,9,0,0,1,1,1,1,1
9557,32,12,1,0,1,1,0,1,0
54511,585,5,0,0,1,0,0,1,0
5763,1057,9,0,1,1,0,1,1,1
11195,1496,2,1,1,0,0,1,1,1
47017,1285,1,1,0,0,0,0,1,1
204,728,7,0,0,1,0,0,1,0
33815,307,1,1,0,1,1,1,1,0
1840,1096,5,1,1,0,0,1,1,0
7823,724,4,0,1,0,1,1,1,1
42365,1409,9,1,0,0,1,0,1,1
79999,822,3,0,1,1,0,1,1,1
897,851,4,0,1,0,1,0,1,1
3192,396,4,0,1,0,0,1,1,1
70792,317,7,1,0,1,0,1,1,0
1669,345,10,1,0,1,0,1,1,0
4660,686,9,1,1,0,0,1,1,1
9596,410,8,0,1,0,0,0,1,1
10522,1344,6,1,1,0,0,1,1,0
850,376,7,0,1,0,0,1,1,1
683,173,8,0,1,0,1,0,1,1
1872,465,10,1,1,1,1,0,1,0
7168,1415,8,0,1,0,1,0,1,1
33915,160,1,1,0,1,1,1,1,0
1366,1324,11,1,0,0,0,0,1,0
6276,133,6,0,1,1,1,0,1,0
9632,294,5,0,1,1,1,0,1,1
14012,457,10,1,0,0,0,0,1,0
7202,1194,5,1,0,0,1,1,1,1
5323,1109,12,0,0,0,1,1,1,1
1433,275,1,0,0,0,0,1,1,1
5026,1138,9,0,0,0,1,0,1,1
3058,779,7,1,1,0,0,0,1,0
1712,87,7,0,0,1,0,1,1,1
4638,206,11,0,1,0,1,0,1,1
4984,1488,3,0,0,1,0,1,1,0
7512,1031,3,1,1,0,1,1,1,1
1679,725,3,0,0,0,1,1,1,1
77796,626,11,0,1,1,0,1,1,1
7827,678,2,1,0,0,0,0,1,0
68782,654,12,0,0,0,0,1,1,1
5066,561,11,1,1,0,0,1,1,1
1626,1465,1,1,1,1,0,0,1,0
62203,1164,8,0,0,1,1,0,1,1
